# P_bar,T_K,rho_kgm3,alpha_1_K,Cp_J_K_mol
1.28350e+08,9.90000e+03,3.70419e+04,-6.52272e+00,3.99504e+02
1.28350e+08,1.00000e+04,3.70408e+04,-6.52101e+00,4.00679e+02
1.28350e+08,1.01000e+04,3.70396e+04,-6.51930e+00,4.01857e+02
1.28350e+08,1.02000e+04,3.70385e+04,-6.51759e+00,4.03040e+02
1.28350e+08,1.03000e+04,3.70374e+04,-6.51589e+00,4.04226e+02
1.28350e+08,1.04000e+04,3.70363e+04,-6.51419e+00,4.05416e+02
1.29100e+08,1.70000e+03,3.71818e+04,-6.69723e+00,3.34326e+02
1.29100e+08,1.80000e+03,3.71810e+04,-6.69261e+00,3.34502e+02
1.29100e+08,1.90000e+03,3.71803e+04,-6.68831e+00,3.34697e+02
1.29100e+08,2.00000e+03,3.71795e+04,-6.68428e+00,3.34913e+02
1.29100e+08,2.10000e+03,3.71787e+04,-6.68049e+00,3.35150e+02
1.29100e+08,2.20000e+03,3.71780e+04,-6.67691e+00,3.35407e+02
1.29100e+08,2.30000e+03,3.71772e+04,-6.67352e+00,3.35686e+02
1.29100e+08,2.40000e+03,3.71764e+04,-6.67029e+00,3.35985e+02
1.29100e+08,2.50000e+03,3.71756e+04,-6.66721e+00,3.36305e+02
1.29100e+08,2.60000e+03,3.71748e+04,-6.66425e+00,3.36645e+02
1.29100e+08,2.70000e+03,3.71740e+04,-6.66142e+00,3.37005e+02
1.29100e+08,2.80000e+03,3.71732e+04,-6.65869e+00,3.37386e+02
1.29100e+08,2.90000e+03,3.71723e+04,-6.65605e+00,3.37786e+02
1.29100e+08,3.00000e+03,3.71715e+04,-6.65350e+00,3.38206e+02
1.29100e+08,3.10000e+03,3.71707e+04,-6.65102e+00,3.38645e+02
1.29100e+08,3.20000e+03,3.71699e+04,-6.64860e+00,3.39102e+02
1.29100e+08,3.30000e+03,3.71690e+04,-6.64626e+00,3.39579e+02
1.29100e+08,3.40000e+03,3.71682e+04,-6.64396e+00,3.40073e+02
1.29100e+08,3.50000e+03,3.71673e+04,-6.64172e+00,3.40586e+02
1.29100e+08,3.60000e+03,3.71665e+04,-6.63952e+00,3.41117e+02
1.29100e+08,3.70000e+03,3.71656e+04,-6.63737e+00,3.41665e+02
1.29100e+08,3.80000e+03,3.71648e+04,-6.63526e+00,3.42230e+02
1.29100e+08,3.90000e+03,3.71639e+04,-6.63317e+00,3.42812e+02
1.29100e+08,4.00000e+03,3.71630e+04,-6.63112e+00,3.43411e+02
1.29100e+08,4.10000e+03,3.71622e+04,-6.62910e+00,3.44025e+02
1.29100e+08,4.20000e+03,3.71613e+04,-6.62709e+00,3.44656e+02
1.29100e+08,4.30000e+03,3.71604e+04,-6.62512e+00,3.45303e+02
1.29100e+08,4.40000e+03,3.71595e+04,-6.62316e+00,3.45965e+02
1.29100e+08,4.50000e+03,3.71587e+04,-6.62123e+00,3.46642e+02
1.29100e+08,4.60000e+03,3.71578e+04,-6.61931e+00,3.47334e+02
1.29100e+08,4.70000e+03,3.71569e+04,-6.61741e+00,3.48041e+02
1.29100e+08,4.80000e+03,3.71560e+04,-6.61552e+00,3.48762e+02
1.29100e+08,4.90000e+03,3.71551e+04,-6.61365e+00,3.49497e+02
1.29100e+08,5.00000e+03,3.71542e+04,-6.61178e+00,3.50246e+02
1.29100e+08,5.10000e+03,3.71532e+04,-6.60993e+00,3.51008e+02
1.29100e+08,5.20000e+03,3.71523e+04,-6.60809e+00,3.51784e+02
1.29100e+08,5.30000e+03,3.71514e+04,-6.60625e+00,3.52573e+02
1.29100e+08,5.40000e+03,3.71505e+04,-6.60443e+00,3.53374e+02
1.29100e+08,5.50000e+03,3.71496e+04,-6.60261e+00,3.54188e+02
1.29100e+08,5.60000e+03,3.71486e+04,-6.60079e+00,3.55015e+02
1.29100e+08,5.70000e+03,3.71477e+04,-6.59899e+00,3.55853e+02
1.29100e+08,5.80000e+03,3.71468e+04,-6.59718e+00,3.56704e+02
1.29100e+08,5.90000e+03,3.71458e+04,-6.59539e+00,3.57566e+02
1.29100e+08,6.00000e+03,3.71449e+04,-6.59359e+00,3.58440e+02
1.29100e+08,6.10000e+03,3.71439e+04,-6.59180e+00,3.59324e+02
1.29100e+08,6.20000e+03,3.71430e+04,-6.59002e+00,3.60220e+02
1.29100e+08,6.30000e+03,3.71420e+04,-6.58823e+00,3.61126e+02
1.29100e+08,6.40000e+03,3.71411e+04,-6.58646e+00,3.62043e+02
1.29100e+08,6.50000e+03,3.71401e+04,-6.58467e+00,3.62970e+02
1.29100e+08,6.60000e+03,3.71391e+04,-6.58290e+00,3.63908e+02
1.29100e+08,6.70000e+03,3.71381e+04,-6.58113e+00,3.64855e+02
1.29100e+08,6.80000e+03,3.71372e+04,-6.57936e+00,3.65812e+02
1.29100e+08,6.90000e+03,3.71362e+04,-6.57759e+00,3.66778e+02
1.29100e+08,7.00000e+03,3.71352e+04,-6.57582e+00,3.67754e+02
1.29100e+08,7.10000e+03,3.71342e+04,-6.57405e+00,3.68739e+02
1.29100e+08,7.20000e+03,3.71332e+04,-6.57229e+00,3.69733e+02
1.29100e+08,7.30000e+03,3.71322e+04,-6.57052e+00,3.70735e+02
1.29100e+08,7.40000e+03,3.71312e+04,-6.56876e+00,3.71746e+02
1.29100e+08,7.50000e+03,3.71302e+04,-6.56700e+00,3.72765e+02
1.29100e+08,7.60000e+03,3.71292e+04,-6.56524e+00,3.73792e+02
1.29100e+08,7.70000e+03,3.71282e+04,-6.56348e+00,3.74828e+02
1.29100e+08,7.80000e+03,3.71272e+04,-6.56173e+00,3.75871e+02
1.29100e+08,7.90000e+03,3.71262e+04,-6.55997e+00,3.76921e+02
1.29100e+08,8.00000e+03,3.71251e+04,-6.55821e+00,3.77980e+02
1.29100e+08,8.10000e+03,3.71241e+04,-6.55647e+00,3.79045e+02
1.29100e+08,8.20000e+03,3.71231e+04,-6.55471e+00,3.80117e+02
1.29100e+08,8.30000e+03,3.71220e+04,-6.55296e+00,3.81196e+02
1.29100e+08,8.40000e+03,3.71210e+04,-6.55121e+00,3.82282e+02
1.29100e+08,8.50000e+03,3.71199e+04,-6.54947e+00,3.83375e+02
1.29100e+08,8.60000e+03,3.71189e+04,-6.54772e+00,3.84474e+02
1.29100e+08,8.70000e+03,3.71178e+04,-6.54598e+00,3.85579e+02
1.29100e+08,8.80000e+03,3.71168e+04,-6.54424e+00,3.86690e+02
1.29100e+08,8.90000e+03,3.71157e+04,-6.54250e+00,3.87807e+02
1.29100e+08,9.00000e+03,3.71147e+04,-6.54076e+00,3.88929e+02
1.29100e+08,9.10000e+03,3.71136e+04,-6.53903e+00,3.90058e+02
1.29100e+08,9.20000e+03,3.71125e+04,-6.53730e+00,3.91191e+02
1.29100e+08,9.30000e+03,3.71114e+04,-6.53556e+00,3.92330e+02
1.29100e+08,9.40000e+03,3.71103e+04,-6.53384e+00,3.93474e+02
1.29100e+08,9.50000e+03,3.71093e+04,-6.53211e+00,3.94623e+02
1.29100e+08,9.60000e+03,3.71082e+04,-6.53039e+00,3.95777e+02
1.29100e+08,9.70000e+03,3.71071e+04,-6.52867e+00,3.96936e+02
1.29100e+08,9.80000e+03,3.71060e+04,-6.52695e+00,3.98098e+02
1.29100e+08,9.90000e+03,3.71049e+04,-6.52524e+00,3.99266e+02
1.29100e+08,1.00000e+04,3.71038e+04,-6.52352e+00,4.00437e+02
1.29100e+08,1.01000e+04,3.71026e+04,-6.52181e+00,4.01613e+02
1.29100e+08,1.02000e+04,3.71015e+04,-6.52011e+00,4.02792e+02
1.29100e+08,1.03000e+04,3.71004e+04,-6.51841e+00,4.03976e+02
1.29100e+08,1.04000e+04,3.70993e+04,-6.51671e+00,4.05163e+02
1.29850e+08,1.70000e+03,3.72442e+04,-6.69942e+00,3.34251e+02
1.29850e+08,1.80000e+03,3.72435e+04,-6.69480e+00,3.34426e+02
1.29850e+08,1.90000e+03,3.72427e+04,-6.69050e+00,3.34622e+02
1.29850e+08,2.00000e+03,3.72420e+04,-6.68647e+00,3.34838e+02
1.29850e+08,2.10000e+03,3.72412e+04,-6.68268e+00,3.35075e+02
1.29850e+08,2.20000e+03,3.72404e+04,-6.67911e+00,3.35333e+02
1.29850e+08,2.30000e+03,3.72397e+04,-6.67572e+00,3.35611e+02
1.29850e+08,2.40000e+03,3.72389e+04,-6.67249e+00,3.35910e+02
1.29850e+08,2.50000e+03,3.72381e+04,-6.66941e+00,3.36229e+02
1.29850e+08,2.60000e+03,3.72373e+04,-6.66646e+00,3.36569e+02
1.29850e+08,2.70000e+03,3.72365e+04,-6.66363e+00,3.36929e+02
1.29850e+08,2.80000e+03,3.72357e+04,-6.66090e+00,3.37309e+02
1.29850e+08,2.90000e+03,3.72348e+04,-6.65826e+00,3.37709e+02
1.29850e+08,3.00000e+03,3.72340e+04,-6.65571e+00,3.38128e+02
1.29850e+08,3.10000e+03,3.72332e+04,-6.65323e+00,3.38566e+02
1.29850e+08,3.20000e+03,3.72324e+04,-6.65083e+00,3.39023e+02
1.29850e+08,3.30000e+03,3.72315e+04,-6.64848e+00,3.39498e+02
1.29850e+08,3.40000e+03,3.72307e+04,-6.64619e+00,3.39992e+02
1.29850e+08,3.50000e+03,3.72298e+04,-6.64396e+00,3.40504e+02
1.29850e+08,3.60000e+03,3.72290e+04,-6.64176e+00,3.41033e+02
1.29850e+08,3.70000e+03,3.72281e+04,-6.63961e+00,3.41580e+02
1.29850e+08,3.80000e+03,3.72273e+04,-6.63749e+00,3.42144e+02
1.29850e+08,3.90000e+03,3.72264e+04,-6.63542e+00,3.42725e+02
1.29850e+08,4.00000e+03,3.72256e+04,-6.63337e+00,3.43322e+02
1.29850e+08,4.10000e+03,3.72247e+04,-6.63135e+00,3.43935e+02
1.29850e+08,4.20000e+03,3.72238e+04,-6.62935e+00,3.44565e+02
1.29850e+08,4.30000e+03,3.72230e+04,-6.62738e+00,3.45210e+02
1.29850e+08,4.40000e+03,3.72221e+04,-6.62543e+00,3.45870e+02
1.29850e+08,4.50000e+03,3.72212e+04,-6.62350e+00,3.46546e+02
1.29850e+08,4.60000e+03,3.72203e+04,-6.62158e+00,3.47236e+02
1.29850e+08,4.70000e+03,3.72194e+04,-6.61969e+00,3.47941e+02
1.29850e+08,4.80000e+03,3.72185e+04,-6.61780e+00,3.48660e+02
1.29850e+08,4.90000e+03,3.72176e+04,-6.61593e+00,3.49393e+02
1.29850e+08,5.00000e+03,3.72167e+04,-6.61407e+00,3.50140e+02
1.29850e+08,5.10000e+03,3.72158e+04,-6.61222e+00,3.50900e+02
1.29850e+08,5.20000e+03,3.72149e+04,-6.61038e+00,3.51674e+02
1.29850e+08,5.30000e+03,3.72140e+04,-6.60856e+00,3.52461e+02
1.29850e+08,5.40000e+03,3.72131e+04,-6.60673e+00,3.53260e+02
1.29850e+08,5.50000e+03,3.72121e+04,-6.60492e+00,3.54072e+02
1.29850e+08,5.60000e+03,3.72112e+04,-6.60311e+00,3.54897e+02
1.29850e+08,5.70000e+03,3.72103e+04,-6.60130e+00,3.55733e+02
1.29850e+08,5.80000e+03,3.72093e+04,-6.59951e+00,3.56581e+02
1.29850e+08,5.90000e+03,3.72084e+04,-6.59771e+00,3.57441e+02
1.29850e+08,6.00000e+03,3.72075e+04,-6.59592e+00,3.58312e+02
1.29850e+08,6.10000e+03,3.72065e+04,-6.59414e+00,3.59194e+02
1.29850e+08,6.20000e+03,3.72056e+04,-6.59236e+00,3.60087e+02
1.29850e+08,6.30000e+03,3.72046e+04,-6.59058e+00,3.60991e+02
1.29850e+08,6.40000e+03,3.72037e+04,-6.58880e+00,3.61906e+02
1.29850e+08,6.50000e+03,3.72027e+04,-6.58703e+00,3.62831e+02
1.29850e+08,6.60000e+03,3.72017e+04,-6.58526e+00,3.63765e+02
1.29850e+08,6.70000e+03,3.72008e+04,-6.58349e+00,3.64710e+02
1.29850e+08,6.80000e+03,3.71998e+04,-6.58172e+00,3.65664e+02
1.29850e+08,6.90000e+03,3.71988e+04,-6.57996e+00,3.66628e+02
1.29850e+08,7.00000e+03,3.71978e+04,-6.57819e+00,3.67601e+02
1.29850e+08,7.10000e+03,3.71969e+04,-6.57643e+00,3.68583e+02
1.29850e+08,7.20000e+03,3.71959e+04,-6.57467e+00,3.69574e+02
1.29850e+08,7.30000e+03,3.71949e+04,-6.57291e+00,3.70574e+02
1.29850e+08,7.40000e+03,3.71939e+04,-6.57115e+00,3.71582e+02
1.29850e+08,7.50000e+03,3.71929e+04,-6.56940e+00,3.72598e+02
1.29850e+08,7.60000e+03,3.71919e+04,-6.56764e+00,3.73623e+02
1.29850e+08,7.70000e+03,3.71909e+04,-6.56589e+00,3.74655e+02
1.29850e+08,7.80000e+03,3.71899e+04,-6.56414e+00,3.75696e+02
1.29850e+08,7.90000e+03,3.71888e+04,-6.56239e+00,3.76743e+02
1.29850e+08,8.00000e+03,3.71878e+04,-6.56064e+00,3.77799e+02
1.29850e+08,8.10000e+03,3.71868e+04,-6.55889e+00,3.78861e+02
1.29850e+08,8.20000e+03,3.71858e+04,-6.55714e+00,3.79931e+02
1.29850e+08,8.30000e+03,3.71847e+04,-6.55540e+00,3.81007e+02
1.29850e+08,8.40000e+03,3.71837e+04,-6.55365e+00,3.82090e+02
1.29850e+08,8.50000e+03,3.71827e+04,-6.55191e+00,3.83179e+02
1.29850e+08,8.60000e+03,3.71816e+04,-6.55017e+00,3.84275e+02
1.29850e+08,8.70000e+03,3.71806e+04,-6.54843e+00,3.85378e+02
1.29850e+08,8.80000e+03,3.71795e+04,-6.54669e+00,3.86486e+02
1.29850e+08,8.90000e+03,3.71784e+04,-6.54496e+00,3.87600e+02
1.29850e+08,9.00000e+03,3.71774e+04,-6.54322e+00,3.88720e+02
1.29850e+08,9.10000e+03,3.71763e+04,-6.54149e+00,3.89845e+02
1.29850e+08,9.20000e+03,3.71752e+04,-6.53976e+00,3.90976e+02
1.29850e+08,9.30000e+03,3.71742e+04,-6.53804e+00,3.92112e+02
1.29850e+08,9.40000e+03,3.71731e+04,-6.53632e+00,3.93253e+02
1.29850e+08,9.50000e+03,3.71720e+04,-6.53459e+00,3.94399e+02
1.29850e+08,9.60000e+03,3.71709e+04,-6.53287e+00,3.95550e+02
1.29850e+08,9.70000e+03,3.71698e+04,-6.53115e+00,3.96705e+02
1.29850e+08,9.80000e+03,3.71687e+04,-6.52944e+00,3.97865e+02
1.29850e+08,9.90000e+03,3.71676e+04,-6.52773e+00,3.99030e+02
1.29850e+08,1.00000e+04,3.71665e+04,-6.52602e+00,4.00198e+02
1.29850e+08,1.01000e+04,3.71654e+04,-6.52432e+00,4.01371e+02
1.29850e+08,1.02000e+04,3.71643e+04,-6.52262e+00,4.02548e+02
1.29850e+08,1.03000e+04,3.71632e+04,-6.52092e+00,4.03728e+02
1.29850e+08,1.04000e+04,3.71621e+04,-6.51923e+00,4.04912e+02
1.30600e+08,1.70000e+03,3.73065e+04,-6.70160e+00,3.34175e+02
1.30600e+08,1.80000e+03,3.73057e+04,-6.69698e+00,3.34351e+02
1.30600e+08,1.90000e+03,3.73050e+04,-6.69269e+00,3.34547e+02
1.30600e+08,2.00000e+03,3.73042e+04,-6.68866e+00,3.34764e+02
1.30600e+08,2.10000e+03,3.73034e+04,-6.68487e+00,3.35001e+02
1.30600e+08,2.20000e+03,3.73027e+04,-6.68129e+00,3.35258e+02
1.30600e+08,2.30000e+03,3.73019e+04,-6.67791e+00,3.35537e+02
1.30600e+08,2.40000e+03,3.73011e+04,-6.67468e+00,3.35836e+02
1.30600e+08,2.50000e+03,3.73003e+04,-6.67160e+00,3.36155e+02
1.30600e+08,2.60000e+03,3.72995e+04,-6.66866e+00,3.36494e+02
1.30600e+08,2.70000e+03,3.72987e+04,-6.66583e+00,3.36854e+02
1.30600e+08,2.80000e+03,3.72979e+04,-6.66310e+00,3.37233e+02
1.30600e+08,2.90000e+03,3.72971e+04,-6.66046e+00,3.37632e+02
1.30600e+08,3.00000e+03,3.72963e+04,-6.65791e+00,3.38051e+02
1.30600e+08,3.10000e+03,3.72954e+04,-6.65544e+00,3.38488e+02
1.30600e+08,3.20000e+03,3.72946e+04,-6.65304e+00,3.38944e+02
1.30600e+08,3.30000e+03,3.72938e+04,-6.65070e+00,3.39419e+02
1.30600e+08,3.40000e+03,3.72929e+04,-6.64841e+00,3.39912e+02
1.30600e+08,3.50000e+03,3.72921e+04,-6.64617e+00,3.40422e+02
1.30600e+08,3.60000e+03,3.72913e+04,-6.64398e+00,3.40951e+02
1.30600e+08,3.70000e+03,3.72904e+04,-6.64183e+00,3.41496e+02
1.30600e+08,3.80000e+03,3.72896e+04,-6.63972e+00,3.42059e+02
1.30600e+08,3.90000e+03,3.72887e+04,-6.63765e+00,3.42638e+02
1.30600e+08,4.00000e+03,3.72878e+04,-6.63560e+00,3.43234e+02
1.30600e+08,4.10000e+03,3.72870e+04,-6.63359e+00,3.43846e+02
1.30600e+08,4.20000e+03,3.72861e+04,-6.63160e+00,3.44474e+02
1.30600e+08,4.30000e+03,3.72852e+04,-6.62963e+00,3.45117e+02
1.30600e+08,4.40000e+03,3.72844e+04,-6.62768e+00,3.45776e+02
1.30600e+08,4.50000e+03,3.72835e+04,-6.62575e+00,3.46450e+02
1.30600e+08,4.60000e+03,3.72826e+04,-6.62384e+00,3.47139e+02
1.30600e+08,4.70000e+03,3.72817e+04,-6.62195e+00,3.47842e+02
1.30600e+08,4.80000e+03,3.72808e+04,-6.62007e+00,3.48559e+02
1.30600e+08,4.90000e+03,3.72799e+04,-6.61821e+00,3.49290e+02
1.30600e+08,5.00000e+03,3.72790e+04,-6.61635e+00,3.50035e+02
1.30600e+08,5.10000e+03,3.72781e+04,-6.61450e+00,3.50794e+02
1.30600e+08,5.20000e+03,3.72772e+04,-6.61267e+00,3.51565e+02
1.30600e+08,5.30000e+03,3.72763e+04,-6.61085e+00,3.52350e+02
1.30600e+08,5.40000e+03,3.72754e+04,-6.60903e+00,3.53147e+02
1.30600e+08,5.50000e+03,3.72745e+04,-6.60721e+00,3.53957e+02
1.30600e+08,5.60000e+03,3.72735e+04,-6.60541e+00,3.54779e+02
1.30600e+08,5.70000e+03,3.72726e+04,-6.60361e+00,3.55613e+02
1.30600e+08,5.80000e+03,3.72717e+04,-6.60182e+00,3.56459e+02
1.30600e+08,5.90000e+03,3.72707e+04,-6.60003e+00,3.57317e+02
1.30600e+08,6.00000e+03,3.72698e+04,-6.59825e+00,3.58186e+02
1.30600e+08,6.10000e+03,3.72689e+04,-6.59646e+00,3.59066e+02
1.30600e+08,6.20000e+03,3.72679e+04,-6.59469e+00,3.59956e+02
1.30600e+08,6.30000e+03,3.72670e+04,-6.59291e+00,3.60858e+02
1.30600e+08,6.40000e+03,3.72660e+04,-6.59114e+00,3.61770e+02
1.30600e+08,6.50000e+03,3.72651e+04,-6.58937e+00,3.62692e+02
1.30600e+08,6.60000e+03,3.72641e+04,-6.58760e+00,3.63624e+02
1.30600e+08,6.70000e+03,3.72631e+04,-6.58584e+00,3.64566e+02
1.30600e+08,6.80000e+03,3.72622e+04,-6.58408e+00,3.65518e+02
1.30600e+08,6.90000e+03,3.72612e+04,-6.58231e+00,3.66479e+02
1.30600e+08,7.00000e+03,3.72602e+04,-6.58056e+00,3.67449e+02
1.30600e+08,7.10000e+03,3.72592e+04,-6.57880e+00,3.68429e+02
1.30600e+08,7.20000e+03,3.72582e+04,-6.57705e+00,3.69417e+02
1.30600e+08,7.30000e+03,3.72573e+04,-6.57529e+00,3.70414e+02
1.30600e+08,7.40000e+03,3.72563e+04,-6.57353e+00,3.71420e+02
1.30600e+08,7.50000e+03,3.72553e+04,-6.57178e+00,3.72433e+02
1.30600e+08,7.60000e+03,3.72543e+04,-6.57003e+00,3.73455e+02
1.30600e+08,7.70000e+03,3.72533e+04,-6.56828e+00,3.74485e+02
1.30600e+08,7.80000e+03,3.72523e+04,-6.56653e+00,3.75522e+02
1.30600e+08,7.90000e+03,3.72512e+04,-6.56479e+00,3.76567e+02
1.30600e+08,8.00000e+03,3.72502e+04,-6.56304e+00,3.77620e+02
1.30600e+08,8.10000e+03,3.72492e+04,-6.56130e+00,3.78679e+02
1.30600e+08,8.20000e+03,3.72482e+04,-6.55955e+00,3.79746e+02
1.30600e+08,8.30000e+03,3.72471e+04,-6.55781e+00,3.80819e+02
1.30600e+08,8.40000e+03,3.72461e+04,-6.55607e+00,3.81899e+02
1.30600e+08,8.50000e+03,3.72451e+04,-6.55434e+00,3.82986e+02
1.30600e+08,8.60000e+03,3.72440e+04,-6.55260e+00,3.84079e+02
1.30600e+08,8.70000e+03,3.72430e+04,-6.55087e+00,3.85178e+02
1.30600e+08,8.80000e+03,3.72419e+04,-6.54913e+00,3.86284e+02
1.30600e+08,8.90000e+03,3.72409e+04,-6.54740e+00,3.87395e+02
1.30600e+08,9.00000e+03,3.72398e+04,-6.54567e+00,3.88512e+02
1.30600e+08,9.10000e+03,3.72388e+04,-6.54394e+00,3.89634e+02
1.30600e+08,9.20000e+03,3.72377e+04,-6.54222e+00,3.90762e+02
1.30600e+08,9.30000e+03,3.72366e+04,-6.54049e+00,3.91895e+02
1.30600e+08,9.40000e+03,3.72356e+04,-6.53878e+00,3.93033e+02
1.30600e+08,9.50000e+03,3.72345e+04,-6.53706e+00,3.94176e+02
1.30600e+08,9.60000e+03,3.72334e+04,-6.53534e+00,3.95324e+02
1.30600e+08,9.70000e+03,3.72323e+04,-6.53363e+00,3.96477e+02
1.30600e+08,9.80000e+03,3.72312e+04,-6.53192e+00,3.97634e+02
1.30600e+08,9.90000e+03,3.72301e+04,-6.53021e+00,3.98796e+02
1.30600e+08,1.00000e+04,3.72290e+04,-6.52851e+00,3.99961e+02
1.30600e+08,1.01000e+04,3.72279e+04,-6.52681e+00,4.01131e+02
1.30600e+08,1.02000e+04,3.72268e+04,-6.52511e+00,4.02305e+02
1.30600e+08,1.03000e+04,3.72257e+04,-6.52341e+00,4.03483e+02
1.30600e+08,1.04000e+04,3.72246e+04,-6.52172e+00,4.04664e+02
1.31350e+08,1.70000e+03,3.73684e+04,-6.70376e+00,3.34100e+02
1.31350e+08,1.80000e+03,3.73677e+04,-6.69915e+00,3.34277e+02
1.31350e+08,1.90000e+03,3.73669e+04,-6.69485e+00,3.34473e+02
1.31350e+08,2.00000e+03,3.73662e+04,-6.69083e+00,3.34690e+02
1.31350e+08,2.10000e+03,3.73654e+04,-6.68705e+00,3.34927e+02
1.31350e+08,2.20000e+03,3.73646e+04,-6.68347e+00,3.35185e+02
1.31350e+08,2.30000e+03,3.73638e+04,-6.68009e+00,3.35463e+02
1.31350e+08,2.40000e+03,3.73631e+04,-6.67686e+00,3.35762e+02
1.31350e+08,2.50000e+03,3.73623e+04,-6.67378e+00,3.36081e+02
1.31350e+08,2.60000e+03,3.73615e+04,-6.67084e+00,3.36420e+02
1.31350e+08,2.70000e+03,3.73607e+04,-6.66801e+00,3.36779e+02
1.31350e+08,2.80000e+03,3.73599e+04,-6.66528e+00,3.37158e+02
1.31350e+08,2.90000e+03,3.73591e+04,-6.66265e+00,3.37556e+02
1.31350e+08,3.00000e+03,3.73582e+04,-6.66011e+00,3.37974e+02
1.31350e+08,3.10000e+03,3.73574e+04,-6.65764e+00,3.38411e+02
1.31350e+08,3.20000e+03,3.73566e+04,-6.65524e+00,3.38866e+02
1.31350e+08,3.30000e+03,3.73558e+04,-6.65289e+00,3.39340e+02
1.31350e+08,3.40000e+03,3.73549e+04,-6.65061e+00,3.39832e+02
1.31350e+08,3.50000e+03,3.73541e+04,-6.64838e+00,3.40341e+02
1.31350e+08,3.60000e+03,3.73533e+04,-6.64619e+00,3.40868e+02
1.31350e+08,3.70000e+03,3.73524e+04,-6.64405e+00,3.41413e+02
1.31350e+08,3.80000e+03,3.73516e+04,-6.64194e+00,3.41974e+02
1.31350e+08,3.90000e+03,3.73507e+04,-6.63987e+00,3.42553e+02
1.31350e+08,4.00000e+03,3.73499e+04,-6.63783e+00,3.43147e+02
1.31350e+08,4.10000e+03,3.73490e+04,-6.63582e+00,3.43758e+02
1.31350e+08,4.20000e+03,3.73481e+04,-6.63383e+00,3.44384e+02
1.31350e+08,4.30000e+03,3.73473e+04,-6.63186e+00,3.45026e+02
1.31350e+08,4.40000e+03,3.73464e+04,-6.62992e+00,3.45683e+02
1.31350e+08,4.50000e+03,3.73455e+04,-6.62800e+00,3.46355e+02
1.31350e+08,4.60000e+03,3.73446e+04,-6.62609e+00,3.47042e+02
1.31350e+08,4.70000e+03,3.73437e+04,-6.62420e+00,3.47743e+02
1.31350e+08,4.80000e+03,3.73428e+04,-6.62232e+00,3.48459e+02
1.31350e+08,4.90000e+03,3.73420e+04,-6.62046e+00,3.49188e+02
1.31350e+08,5.00000e+03,3.73411e+04,-6.61861e+00,3.49932e+02
1.31350e+08,5.10000e+03,3.73402e+04,-6.61677e+00,3.50688e+02
1.31350e+08,5.20000e+03,3.73393e+04,-6.61494e+00,3.51458e+02
1.31350e+08,5.30000e+03,3.73383e+04,-6.61312e+00,3.52240e+02
1.31350e+08,5.40000e+03,3.73374e+04,-6.61130e+00,3.53036e+02
1.31350e+08,5.50000e+03,3.73365e+04,-6.60950e+00,3.53843e+02
1.31350e+08,5.60000e+03,3.73356e+04,-6.60770e+00,3.54663e+02
1.31350e+08,5.70000e+03,3.73347e+04,-6.60590e+00,3.55495e+02
1.31350e+08,5.80000e+03,3.73337e+04,-6.60411e+00,3.56339e+02
1.31350e+08,5.90000e+03,3.73328e+04,-6.60233e+00,3.57194e+02
1.31350e+08,6.00000e+03,3.73319e+04,-6.60055e+00,3.58060e+02
1.31350e+08,6.10000e+03,3.73309e+04,-6.59877e+00,3.58938e+02
1.31350e+08,6.20000e+03,3.73300e+04,-6.59700e+00,3.59826e+02
1.31350e+08,6.30000e+03,3.73291e+04,-6.59523e+00,3.60725e+02
1.31350e+08,6.40000e+03,3.73281e+04,-6.59346e+00,3.61635e+02
1.31350e+08,6.50000e+03,3.73272e+04,-6.59170e+00,3.62555e+02
1.31350e+08,6.60000e+03,3.73262e+04,-6.58994e+00,3.63484e+02
1.31350e+08,6.70000e+03,3.73252e+04,-6.58818e+00,3.64424e+02
1.31350e+08,6.80000e+03,3.73243e+04,-6.58642e+00,3.65373e+02
1.31350e+08,6.90000e+03,3.73233e+04,-6.58466e+00,3.66332e+02
1.31350e+08,7.00000e+03,3.73223e+04,-6.58290e+00,3.67299e+02
1.31350e+08,7.10000e+03,3.73213e+04,-6.58115e+00,3.68276e+02
1.31350e+08,7.20000e+03,3.73204e+04,-6.57940e+00,3.69262e+02
1.31350e+08,7.30000e+03,3.73194e+04,-6.57765e+00,3.70256e+02
1.31350e+08,7.40000e+03,3.73184e+04,-6.57590e+00,3.71259e+02
1.31350e+08,7.50000e+03,3.73174e+04,-6.57416e+00,3.72270e+02
1.31350e+08,7.60000e+03,3.73164e+04,-6.57241e+00,3.73289e+02
1.31350e+08,7.70000e+03,3.73154e+04,-6.57066e+00,3.74316e+02
1.31350e+08,7.80000e+03,3.73144e+04,-6.56891e+00,3.75350e+02
1.31350e+08,7.90000e+03,3.73134e+04,-6.56718e+00,3.76393e+02
1.31350e+08,8.00000e+03,3.73124e+04,-6.56543e+00,3.77442e+02
1.31350e+08,8.10000e+03,3.73114e+04,-6.56369e+00,3.78499e+02
1.31350e+08,8.20000e+03,3.73103e+04,-6.56196e+00,3.79563e+02
1.31350e+08,8.30000e+03,3.73093e+04,-6.56022e+00,3.80633e+02
1.31350e+08,8.40000e+03,3.73083e+04,-6.55848e+00,3.81711e+02
1.31350e+08,8.50000e+03,3.73073e+04,-6.55675e+00,3.82795e+02
1.31350e+08,8.60000e+03,3.73062e+04,-6.55502e+00,3.83885e+02
