# P,T,density,Cp,alpha,liq_water,ice_VI,ice_VII
447500.105,398.0,2672.17006,4948.84823,-4.53690,0,1,0
447500.105,400.0,2671.55126,4948.84823,-4.53065,0,1,0
447500.105,402.0,2670.93260,4948.84823,-4.52449,0,1,0
447500.105,404.0,2670.31408,4948.84823,-4.51841,0,1,0
447500.105,406.0,2669.69571,4948.84823,-4.51242,0,1,0
447500.105,408.0,2669.07748,4948.84823,-4.50651,0,1,0
447500.105,410.0,2668.45939,4948.84823,-4.50069,0,1,0
447500.105,412.0,2667.84145,4948.84823,-4.49493,0,1,0
447500.105,414.0,2667.22365,4948.84823,-4.48926,0,1,0
447500.105,416.0,2666.60599,4948.84823,-4.48365,0,1,0
447500.105,418.0,2665.98847,4948.84823,-4.47812,0,1,0
447500.105,420.0,2665.37110,4948.84823,-4.47266,0,1,0
447500.105,422.0,2664.75387,4948.84823,-4.46726,0,1,0
447500.105,424.0,2664.13679,4948.84823,-4.46193,0,1,0
447500.105,426.0,2663.51985,4948.84823,-4.45667,0,1,0
447500.105,428.0,2662.90305,4948.84823,-4.45147,0,1,0
447500.105,430.0,2662.28639,4948.84823,-4.44633,0,1,0
447500.105,432.0,2661.66988,4948.84823,-4.44125,0,1,0
447500.105,434.0,2661.05350,4948.84823,-4.43623,0,1,0
447500.105,436.0,2660.43728,4948.84823,-4.43126,0,1,0
447500.105,438.0,2659.82119,4948.84823,-4.42636,0,1,0
447500.105,440.0,2659.20525,4948.84823,-4.42150,0,1,0
447500.105,442.0,2658.58945,4948.84823,-4.41670,0,1,0
447500.105,444.0,2657.97379,4948.84823,-4.41196,0,1,0
447500.105,446.0,2657.35827,4948.84823,-4.40726,0,1,0
447500.105,448.0,2656.74290,4948.84823,-4.40262,0,1,0
447500.105,450.0,2656.12767,4948.84823,-4.39802,0,1,0
447500.105,452.0,2655.51258,4948.84823,-4.39348,0,1,0
447500.105,454.0,2654.89764,4948.84823,-4.38897,0,1,0
447500.105,456.0,2654.28283,4948.84823,-4.38452,0,1,0
447500.105,458.0,2653.66817,4948.84823,-4.38011,0,1,0
447500.105,460.0,2653.05365,4948.84823,-4.37575,0,1,0
447500.105,462.0,2652.43928,4948.84823,-4.37142,0,1,0
447500.105,464.0,2651.82504,4948.84823,-4.36715,0,1,0
447500.105,466.0,2651.21095,4948.84823,-4.36291,0,1,0
447500.105,468.0,2650.59700,4948.84823,-4.35871,0,1,0
447500.105,470.0,2649.98320,4948.84823,-4.35456,0,1,0
447500.105,472.0,2649.36953,4948.84823,-4.35044,0,1,0
447500.105,474.0,2648.75601,4948.84823,-4.34636,0,1,0
447500.105,476.0,2648.14263,4948.84823,-4.34232,0,1,0
447500.105,478.0,2647.52939,4948.84823,-4.33832,0,1,0
447500.105,480.0,2646.91629,4948.84823,-4.33435,0,1,0
447500.105,482.0,2646.30334,4948.84823,-4.33042,0,1,0
447500.105,484.0,2645.69052,4948.84823,-4.32653,0,1,0
447500.105,486.0,2645.07785,4948.84823,-4.32267,0,1,0
447500.105,488.0,2644.46532,4948.84823,-4.31884,0,1,0
447500.105,490.0,2643.85294,4948.84823,-4.31505,0,1,0
447500.105,492.0,2643.24069,4948.84823,-4.31129,0,1,0
447500.105,494.0,2642.62859,4948.84823,-4.30756,0,1,0
447500.105,496.0,2642.01662,4948.84823,-4.30386,0,1,0
447500.105,498.0,2641.40480,4948.84823,-4.30020,0,1,0
450000.100,300.0,2706.83729,4925.11247,-5.07665,0,1,0
450000.100,302.0,2706.21046,4925.11247,-5.05546,0,1,0
450000.100,304.0,2705.58377,4925.11247,-5.03526,0,1,0
450000.100,306.0,2704.95723,4925.11247,-5.01595,0,1,0
450000.100,308.0,2704.33084,4925.11247,-4.99747,0,1,0
450000.100,310.0,2703.70459,4925.11247,-4.97974,0,1,0
450000.100,312.0,2703.07848,4925.11247,-4.96271,0,1,0
450000.100,314.0,2702.45252,4925.11247,-4.94632,0,1,0
450000.100,316.0,2701.82670,4925.11247,-4.93052,0,1,0
450000.100,318.0,2701.20103,4925.11247,-4.91528,0,1,0
450000.100,320.0,2700.57551,4925.11247,-4.90056,0,1,0
450000.100,322.0,2699.95013,4925.11247,-4.88632,0,1,0
450000.100,324.0,2699.32489,4925.11247,-4.87253,0,1,0
450000.100,326.0,2698.69980,4925.11247,-4.85916,0,1,0
450000.100,328.0,2698.07485,4925.11247,-4.84620,0,1,0
450000.100,330.0,2697.45005,4925.11247,-4.83361,0,1,0
450000.100,332.0,2696.82540,4925.11247,-4.82138,0,1,0
450000.100,334.0,2696.20088,4925.11247,-4.80948,0,1,0
450000.100,336.0,2695.57651,4925.11247,-4.79790,0,1,0
450000.100,338.0,2694.95229,4925.11247,-4.78661,0,1,0
450000.100,340.0,2694.32821,4925.11247,-4.77562,0,1,0
450000.100,342.0,2693.70428,4925.11247,-4.76489,0,1,0
450000.100,344.0,2693.08049,4925.11247,-4.75443,0,1,0
450000.100,346.0,2692.45684,4925.11247,-4.74421,0,1,0
450000.100,348.0,2691.83334,4925.11247,-4.73423,0,1,0
450000.100,350.0,2691.20999,4925.11247,-4.72447,0,1,0
450000.100,352.0,2690.58677,4925.11247,-4.71492,0,1,0
450000.100,354.0,2689.96371,4925.11247,-4.70558,0,1,0
450000.100,356.0,2689.34078,4925.11247,-4.69644,0,1,0
450000.100,358.0,2688.71800,4925.11247,-4.68748,0,1,0
450000.100,360.0,2688.09537,4925.11247,-4.67871,0,1,0
450000.100,362.0,2687.47288,4925.11247,-4.67011,0,1,0
450000.100,364.0,2686.85053,4925.11247,-4.66168,0,1,0
450000.100,366.0,2686.22833,4925.11247,-4.65340,0,1,0
450000.100,368.0,2685.60627,4925.11247,-4.64529,0,1,0
450000.100,370.0,2684.98436,4925.11247,-4.63732,0,1,0
450000.100,372.0,2684.36259,4925.11247,-4.62949,0,1,0
450000.100,374.0,2683.74096,4925.11247,-4.62180,0,1,0
450000.100,376.0,2683.11948,4925.11247,-4.61425,0,1,0
450000.100,378.0,2682.49814,4925.11247,-4.60683,0,1,0
450000.100,380.0,2681.87694,4925.11247,-4.59953,0,1,0
450000.100,382.0,2681.25589,4925.11247,-4.59235,0,1,0
450000.100,384.0,2680.63499,4925.11247,-4.58529,0,1,0
450000.100,386.0,2680.01422,4925.11247,-4.57834,0,1,0
450000.100,388.0,2679.39360,4925.11247,-4.57150,0,1,0
450000.100,390.0,2678.77313,4925.11247,-4.56477,0,1,0
450000.100,392.0,2678.15280,4925.11247,-4.55813,0,1,0
450000.100,394.0,2677.53261,4925.11247,-4.55160,0,1,0
450000.100,396.0,2676.91256,4925.11247,-4.54517,0,1,0
450000.100,398.0,2676.29266,4925.11247,-4.53883,0,1,0
450000.100,400.0,2675.67290,4925.11247,-4.53258,0,1,0
450000.100,402.0,2675.05329,4925.11247,-4.52642,0,1,0
450000.100,404.0,2674.43382,4925.11247,-4.52035,0,1,0
450000.100,406.0,2673.81449,4925.11247,-4.51436,0,1,0
450000.100,408.0,2673.19531,4925.11247,-4.50845,0,1,0
450000.100,410.0,2672.57627,4925.11247,-4.50262,0,1,0
450000.100,412.0,2671.95737,4925.11247,-4.49687,0,1,0
450000.100,414.0,2671.33862,4925.11247,-4.49119,0,1,0
450000.100,416.0,2670.72001,4925.11247,-4.48558,0,1,0
450000.100,418.0,2670.10154,4925.11247,-4.48005,0,1,0
450000.100,420.0,2669.48322,4925.11247,-4.47459,0,1,0
450000.100,422.0,2668.86504,4925.11247,-4.46919,0,1,0
450000.100,424.0,2668.24700,4925.11247,-4.46386,0,1,0
450000.100,426.0,2667.62910,4925.11247,-4.45860,0,1,0
450000.100,428.0,2667.01135,4925.11247,-4.45340,0,1,0
450000.100,430.0,2666.39374,4925.11247,-4.44826,0,1,0
450000.100,432.0,2665.77628,4925.11247,-4.44318,0,1,0
450000.100,434.0,2665.15896,4925.11247,-4.43816,0,1,0
450000.100,436.0,2664.54178,4925.11247,-4.43320,0,1,0
450000.100,438.0,2663.92474,4925.11247,-4.42829,0,1,0
450000.100,440.0,2663.30785,4925.11247,-4.42344,0,1,0
450000.100,442.0,2662.69110,4925.11247,-4.41864,0,1,0
450000.100,444.0,2662.07449,4925.11247,-4.41389,0,1,0
450000.100,446.0,2661.45802,4925.11247,-4.40920,0,1,0
450000.100,448.0,2660.84170,4925.11247,-4.40455,0,1,0
450000.100,450.0,2660.22552,4925.11247,-4.39996,0,1,0
450000.100,452.0,2659.60948,4925.11247,-4.39541,0,1,0
450000.100,454.0,2658.99359,4925.11247,-4.39091,0,1,0
450000.100,456.0,2658.37784,4925.11247,-4.38645,0,1,0
450000.100,458.0,2657.76223,4925.11247,-4.38204,0,1,0
450000.100,460.0,2657.14676,4925.11247,-4.37768,0,1,0
450000.100,462.0,2656.53144,4925.11247,-4.37336,0,1,0
450000.100,464.0,2655.91626,4925.11247,-4.36908,0,1,0
450000.100,466.0,2655.30122,4925.11247,-4.36484,0,1,0
450000.100,468.0,2654.68632,4925.11247,-4.36065,0,1,0
450000.100,470.0,2654.07157,4925.11247,-4.35649,0,1,0
450000.100,472.0,2653.45696,4925.11247,-4.35237,0,1,0
450000.100,474.0,2652.84249,4925.11247,-4.34830,0,1,0
450000.100,476.0,2652.22816,4925.11247,-4.34426,0,1,0
450000.100,478.0,2651.61397,4925.11247,-4.34025,0,1,0
450000.100,480.0,2650.99993,4925.11247,-4.33629,0,1,0
450000.100,482.0,2650.38603,4925.11247,-4.33236,0,1,0
450000.100,484.0,2649.77227,4925.11247,-4.32846,0,1,0
450000.100,486.0,2649.15866,4925.11247,-4.32460,0,1,0
450000.100,488.0,2648.54518,4925.11247,-4.32077,0,1,0
450000.100,490.0,2647.93185,4925.11247,-4.31698,0,1,0
450000.100,492.0,2647.31866,4925.11247,-4.31322,0,1,0
450000.100,494.0,2646.70561,4925.11247,-4.30949,0,1,0
450000.100,496.0,2646.09271,4925.11247,-4.30580,0,1,0
450000.100,498.0,2645.47994,4925.11247,-4.30213,0,1,0
452500.095,300.0,2710.99461,4901.71841,-5.07857,0,1,0
452500.095,302.0,2710.36682,4901.71841,-5.05738,0,1,0
452500.095,304.0,2709.73917,4901.71841,-5.03718,0,1,0
452500.095,306.0,2709.11167,4901.71841,-5.01787,0,1,0
452500.095,308.0,2708.48431,4901.71841,-4.99939,0,1,0
452500.095,310.0,2707.85710,4901.71841,-4.98166,0,1,0
452500.095,312.0,2707.23003,4901.71841,-4.96463,0,1,0
452500.095,314.0,2706.60311,4901.71841,-4.94824,0,1,0
452500.095,316.0,2705.97633,4901.71841,-4.93244,0,1,0
452500.095,318.0,2705.34970,4901.71841,-4.91720,0,1,0
452500.095,320.0,2704.72322,4901.71841,-4.90248,0,1,0
452500.095,322.0,2704.09688,4901.71841,-4.88824,0,1,0
452500.095,324.0,2703.47068,4901.71841,-4.87445,0,1,0
452500.095,326.0,2702.84463,4901.71841,-4.86109,0,1,0
452500.095,328.0,2702.21872,4901.71841,-4.84812,0,1,0
452500.095,330.0,2701.59296,4901.71841,-4.83553,0,1,0
452500.095,332.0,2700.96734,4901.71841,-4.82330,0,1,0
452500.095,334.0,2700.34187,4901.71841,-4.81140,0,1,0
452500.095,336.0,2699.71654,4901.71841,-4.79982,0,1,0
452500.095,338.0,2699.09136,4901.71841,-4.78854,0,1,0
452500.095,340.0,2698.46633,4901.71841,-4.77754,0,1,0
452500.095,342.0,2697.84143,4901.71841,-4.76682,0,1,0
452500.095,344.0,2697.21669,4901.71841,-4.75635,0,1,0
452500.095,346.0,2696.59208,4901.71841,-4.74613,0,1,0
452500.095,348.0,2695.96762,4901.71841,-4.73615,0,1,0
452500.095,350.0,2695.34331,4901.71841,-4.72639,0,1,0
452500.095,352.0,2694.71914,4901.71841,-4.71684,0,1,0
452500.095,354.0,2694.09512,4901.71841,-4.70750,0,1,0
452500.095,356.0,2693.47124,4901.71841,-4.69836,0,1,0
452500.095,358.0,2692.84750,4901.71841,-4.68941,0,1,0
452500.095,360.0,2692.22391,4901.71841,-4.68063,0,1,0
452500.095,362.0,2691.60046,4901.71841,-4.67203,0,1,0
452500.095,364.0,2690.97716,4901.71841,-4.66360,0,1,0
452500.095,366.0,2690.35400,4901.71841,-4.65533,0,1,0
452500.095,368.0,2689.73099,4901.71841,-4.64721,0,1,0
452500.095,370.0,2689.10812,4901.71841,-4.63924,0,1,0
452500.095,372.0,2688.48539,4901.71841,-4.63141,0,1,0
452500.095,374.0,2687.86281,4901.71841,-4.62373,0,1,0
452500.095,376.0,2687.24038,4901.71841,-4.61617,0,1,0
452500.095,378.0,2686.61808,4901.71841,-4.60875,0,1,0
452500.095,380.0,2685.99593,4901.71841,-4.60145,0,1,0
452500.095,382.0,2685.37393,4901.71841,-4.59427,0,1,0
452500.095,384.0,2684.75207,4901.71841,-4.58721,0,1,0
452500.095,386.0,2684.13035,4901.71841,-4.58026,0,1,0
452500.095,388.0,2683.50878,4901.71841,-4.57342,0,1,0
452500.095,390.0,2682.88735,4901.71841,-4.56669,0,1,0
452500.095,392.0,2682.26607,4901.71841,-4.56006,0,1,0
452500.095,394.0,2681.64492,4901.71841,-4.55353,0,1,0
452500.095,396.0,2681.02393,4901.71841,-4.54709,0,1,0
452500.095,398.0,2680.40307,4901.71841,-4.54075,0,1,0
452500.095,400.0,2679.78237,4901.71841,-4.53450,0,1,0
452500.095,402.0,2679.16180,4901.71841,-4.52834,0,1,0
452500.095,404.0,2678.54138,4901.71841,-4.52227,0,1,0
452500.095,406.0,2677.92110,4901.71841,-4.51628,0,1,0
452500.095,408.0,2677.30096,4901.71841,-4.51037,0,1,0
452500.095,410.0,2676.68097,4901.71841,-4.50454,0,1,0
452500.095,412.0,2676.06113,4901.71841,-4.49879,0,1,0
452500.095,414.0,2675.44142,4901.71841,-4.49311,0,1,0
452500.095,416.0,2674.82186,4901.71841,-4.48751,0,1,0
452500.095,418.0,2674.20244,4901.71841,-4.48197,0,1,0
452500.095,420.0,2673.58317,4901.71841,-4.47651,0,1,0
452500.095,422.0,2672.96404,4901.71841,-4.47112,0,1,0
452500.095,424.0,2672.34505,4901.71841,-4.46579,0,1,0
452500.095,426.0,2671.72621,4901.71841,-4.46052,0,1,0
452500.095,428.0,2671.10751,4901.71841,-4.45532,0,1,0
452500.095,430.0,2670.48895,4901.71841,-4.45018,0,1,0
452500.095,432.0,2669.87054,4901.71841,-4.44510,0,1,0
452500.095,434.0,2669.25227,4901.71841,-4.44008,0,1,0
452500.095,436.0,2668.63414,4901.71841,-4.43512,0,1,0
452500.095,438.0,2668.01616,4901.71841,-4.43021,0,1,0
452500.095,440.0,2667.39832,4901.71841,-4.42536,0,1,0
452500.095,442.0,2666.78062,4901.71841,-4.42056,0,1,0
452500.095,444.0,2666.16306,4901.71841,-4.41581,0,1,0
452500.095,446.0,2665.54565,4901.71841,-4.41112,0,1,0
452500.095,448.0,2664.92838,4901.71841,-4.40647,0,1,0
452500.095,450.0,2664.31126,4901.71841,-4.40188,0,1,0
452500.095,452.0,2663.69427,4901.71841,-4.39733,0,1,0
452500.095,454.0,2663.07743,4901.71841,-4.39283,0,1,0
452500.095,456.0,2662.46074,4901.71841,-4.38838,0,1,0
452500.095,458.0,2661.84418,4901.71841,-4.38397,0,1,0
452500.095,460.0,2661.22777,4901.71841,-4.37960,0,1,0
452500.095,462.0,2660.61150,4901.71841,-4.37528,0,1,0
452500.095,464.0,2659.99538,4901.71841,-4.37100,0,1,0
452500.095,466.0,2659.37939,4901.71841,-4.36676,0,1,0
452500.095,468.0,2658.76355,4901.71841,-4.36257,0,1,0
452500.095,470.0,2658.14785,4901.71841,-4.35841,0,1,0
452500.095,472.0,2657.53230,4901.71841,-4.35430,0,1,0
452500.095,474.0,2656.91688,4901.71841,-4.35022,0,1,0
452500.095,476.0,2656.30161,4901.71841,-4.34618,0,1,0
452500.095,478.0,2655.68648,4901.71841,-4.34218,0,1,0
452500.095,480.0,2655.07150,4901.71841,-4.33821,0,1,0
452500.095,482.0,2654.45666,4901.71841,-4.33428,0,1,0
452500.095,484.0,2653.84195,4901.71841,-4.33038,0,1,0
452500.095,486.0,2653.22740,4901.71841,-4.32652,0,1,0
452500.095,488.0,2652.61298,4901.71841,-4.32270,0,1,0
452500.095,490.0,2651.99871,4901.71841,-4.31890,0,1,0
452500.095,492.0,2651.38457,4901.71841,-4.31514,0,1,0
452500.095,494.0,2650.77058,4901.71841,-4.31142,0,1,0
452500.095,496.0,2650.15674,4901.71841,-4.30772,0,1,0
452500.095,498.0,2649.54303,4901.71841,-4.30405,0,1,0
455000.090,300.0,2715.14012,4878.66111,-5.08049,0,1,0
455000.090,302.0,2714.51136,4878.66111,-5.05930,0,1,0
455000.090,304.0,2713.88276,4878.66111,-5.03909,0,1,0
455000.090,306.0,2713.25429,4878.66111,-5.01979,0,1,0
455000.090,308.0,2712.62598,4878.66111,-5.00130,0,1,0
455000.090,310.0,2711.99780,4878.66111,-4.98358,0,1,0
455000.090,312.0,2711.36978,4878.66111,-4.96654,0,1,0
455000.090,314.0,2710.74190,4878.66111,-4.95015,0,1,0
455000.090,316.0,2710.11416,4878.66111,-4.93436,0,1,0
455000.090,318.0,2709.48657,4878.66111,-4.91912,0,1,0
455000.090,320.0,2708.85913,4878.66111,-4.90439,0,1,0
455000.090,322.0,2708.23183,4878.66111,-4.89015,0,1,0
455000.090,324.0,2707.60468,4878.66111,-4.87637,0,1,0
455000.090,326.0,2706.97767,4878.66111,-4.86300,0,1,0
455000.090,328.0,2706.35080,4878.66111,-4.85004,0,1,0
455000.090,330.0,2705.72409,4878.66111,-4.83745,0,1,0
455000.090,332.0,2705.09751,4878.66111,-4.82521,0,1,0
455000.090,334.0,2704.47108,4878.66111,-4.81331,0,1,0
455000.090,336.0,2703.84480,4878.66111,-4.80173,0,1,0
455000.090,338.0,2703.21866,4878.66111,-4.79045,0,1,0
455000.090,340.0,2702.59267,4878.66111,-4.77946,0,1,0
455000.090,342.0,2701.96682,4878.66111,-4.76873,0,1,0
455000.090,344.0,2701.34112,4878.66111,-4.75827,0,1,0
455000.090,346.0,2700.71556,4878.66111,-4.74805,0,1,0
455000.090,348.0,2700.09015,4878.66111,-4.73806,0,1,0
455000.090,350.0,2699.46488,4878.66111,-4.72830,0,1,0
455000.090,352.0,2698.83976,4878.66111,-4.71876,0,1,0
455000.090,354.0,2698.21478,4878.66111,-4.70942,0,1,0
455000.090,356.0,2697.58994,4878.66111,-4.70027,0,1,0
455000.090,358.0,2696.96525,4878.66111,-4.69132,0,1,0
455000.090,360.0,2696.34071,4878.66111,-4.68255,0,1,0
455000.090,362.0,2695.71631,4878.66111,-4.67395,0,1,0
455000.090,364.0,2695.09205,4878.66111,-4.66551,0,1,0
455000.090,366.0,2694.46794,4878.66111,-4.65724,0,1,0
455000.090,368.0,2693.84398,4878.66111,-4.64912,0,1,0
455000.090,370.0,2693.22015,4878.66111,-4.64115,0,1,0
455000.090,372.0,2692.59648,4878.66111,-4.63333,0,1,0
455000.090,374.0,2691.97294,4878.66111,-4.62564,0,1,0
455000.090,376.0,2691.34955,4878.66111,-4.61809,0,1,0
455000.090,378.0,2690.72631,4878.66111,-4.61066,0,1,0
455000.090,380.0,2690.10321,4878.66111,-4.60336,0,1,0
455000.090,382.0,2689.48025,4878.66111,-4.59619,0,1,0
455000.090,384.0,2688.85744,4878.66111,-4.58912,0,1,0
455000.090,386.0,2688.23477,4878.66111,-4.58217,0,1,0
455000.090,388.0,2687.61225,4878.66111,-4.57534,0,1,0
455000.090,390.0,2686.98987,4878.66111,-4.56860,0,1,0
455000.090,392.0,2686.36764,4878.66111,-4.56197,0,1,0
455000.090,394.0,2685.74555,4878.66111,-4.55544,0,1,0
455000.090,396.0,2685.12360,4878.66111,-4.54901,0,1,0
455000.090,398.0,2684.50180,4878.66111,-4.54267,0,1,0
455000.090,400.0,2683.88014,4878.66111,-4.53642,0,1,0
455000.090,402.0,2683.25862,4878.66111,-4.53026,0,1,0
455000.090,404.0,2682.63725,4878.66111,-4.52418,0,1,0
455000.090,406.0,2682.01603,4878.66111,-4.51819,0,1,0
455000.090,408.0,2681.39494,4878.66111,-4.51228,0,1,0
455000.090,410.0,2680.77400,4878.66111,-4.50645,0,1,0
455000.090,412.0,2680.15321,4878.66111,-4.50070,0,1,0
455000.090,414.0,2679.53256,4878.66111,-4.49502,0,1,0
455000.090,416.0,2678.91205,4878.66111,-4.48942,0,1,0
455000.090,418.0,2678.29169,4878.66111,-4.48389,0,1,0
455000.090,420.0,2677.67147,4878.66111,-4.47843,0,1,0
455000.090,422.0,2677.05139,4878.66111,-4.47303,0,1,0
455000.090,424.0,2676.43146,4878.66111,-4.46770,0,1,0
455000.090,426.0,2675.81167,4878.66111,-4.46244,0,1,0
455000.090,428.0,2675.19202,4878.66111,-4.45724,0,1,0
455000.090,430.0,2674.57252,4878.66111,-4.45210,0,1,0
455000.090,432.0,2673.95316,4878.66111,-4.44702,0,1,0
455000.090,434.0,2673.33394,4878.66111,-4.44200,0,1,0
455000.090,436.0,2672.71487,4878.66111,-4.43703,0,1,0
455000.090,438.0,2672.09594,4878.66111,-4.43213,0,1,0
455000.090,440.0,2671.47715,4878.66111,-4.42727,0,1,0
455000.090,442.0,2670.85851,4878.66111,-4.42247,0,1,0
455000.090,444.0,2670.24001,4878.66111,-4.41773,0,1,0
455000.090,446.0,2669.62166,4878.66111,-4.41303,0,1,0
455000.090,448.0,2669.00344,4878.66111,-4.40839,0,1,0
455000.090,450.0,2668.38537,4878.66111,-4.40379,0,1,0
455000.090,452.0,2667.76745,4878.66111,-4.39924,0,1,0
455000.090,454.0,2667.14966,4878.66111,-4.39474,0,1,0
455000.090,456.0,2666.53202,4878.66111,-4.39029,0,1,0
455000.090,458.0,2665.91453,4878.66111,-4.38588,0,1,0
455000.090,460.0,2665.29717,4878.66111,-4.38152,0,1,0
455000.090,462.0,2664.67996,4878.66111,-4.37719,0,1,0
455000.090,464.0,2664.06289,4878.66111,-4.37292,0,1,0
455000.090,466.0,2663.44597,4878.66111,-4.36868,0,1,0
455000.090,468.0,2662.82918,4878.66111,-4.36448,0,1,0
455000.090,470.0,2662.21254,4878.66111,-4.36033,0,1,0
455000.090,472.0,2661.59605,4878.66111,-4.35621,0,1,0
455000.090,474.0,2660.97969,4878.66111,-4.35213,0,1,0
455000.090,476.0,2660.36348,4878.66111,-4.34809,0,1,0
455000.090,478.0,2659.74741,4878.66111,-4.34409,0,1,0
455000.090,480.0,2659.13149,4878.66111,-4.34012,0,1,0
455000.090,482.0,2658.51570,4878.66111,-4.33619,0,1,0
455000.090,484.0,2657.90006,4878.66111,-4.33230,0,1,0
455000.090,486.0,2657.28456,4878.66111,-4.32844,0,1,0
455000.090,488.0,2656.66921,4878.66111,-4.32461,0,1,0
455000.090,490.0,2656.05399,4878.66111,-4.32082,0,1,0
455000.090,492.0,2655.43892,4878.66111,-4.31706,0,1,0
455000.090,494.0,2654.82400,4878.66111,-4.31333,0,1,0
455000.090,496.0,2654.20921,4878.66111,-4.30963,0,1,0
455000.090,498.0,2653.59457,4878.66111,-4.30597,0,1,0
457500.085,300.0,2719.27307,4855.93572,-5.08239,0,1,0
457500.085,302.0,2718.64336,4855.93572,-5.06120,0,1,0
457500.085,304.0,2718.01380,4855.93572,-5.04100,0,1,0
457500.085,306.0,2717.38438,4855.93572,-5.02169,0,1,0
457500.085,308.0,2716.75511,4855.93572,-5.00321,0,1,0
457500.085,310.0,2716.12598,4855.93572,-4.98548,0,1,0
457500.085,312.0,2715.49700,4855.93572,-4.96845,0,1,0
457500.085,314.0,2714.86816,4855.93572,-4.95206,0,1,0
457500.085,316.0,2714.23947,4855.93572,-4.93626,0,1,0
457500.085,318.0,2713.61092,4855.93572,-4.92102,0,1,0
457500.085,320.0,2712.98253,4855.93572,-4.90630,0,1,0
457500.085,322.0,2712.35427,4855.93572,-4.89206,0,1,0
457500.085,324.0,2711.72616,4855.93572,-4.87827,0,1,0
457500.085,326.0,2711.09820,4855.93572,-4.86491,0,1,0
457500.085,328.0,2710.47038,4855.93572,-4.85194,0,1,0
457500.085,330.0,2709.84271,4855.93572,-4.83935,0,1,0
457500.085,332.0,2709.21518,4855.93572,-4.82712,0,1,0
457500.085,334.0,2708.58780,4855.93572,-4.81522,0,1,0
457500.085,336.0,2707.96056,4855.93572,-4.80364,0,1,0
457500.085,338.0,2707.33347,4855.93572,-4.79235,0,1,0
457500.085,340.0,2706.70653,4855.93572,-4.78136,0,1,0
457500.085,342.0,2706.07973,4855.93572,-4.77064,0,1,0
457500.085,344.0,2705.45307,4855.93572,-4.76017,0,1,0
457500.085,346.0,2704.82656,4855.93572,-4.74995,0,1,0
457500.085,348.0,2704.20020,4855.93572,-4.73997,0,1,0
457500.085,350.0,2703.57398,4855.93572,-4.73021,0,1,0
457500.085,352.0,2702.94790,4855.93572,-4.72066,0,1,0
457500.085,354.0,2702.32197,4855.93572,-4.71132,0,1,0
457500.085,356.0,2701.69619,4855.93572,-4.70218,0,1,0
457500.085,358.0,2701.07054,4855.93572,-4.69322,0,1,0
457500.085,360.0,2700.44505,4855.93572,-4.68445,0,1,0
457500.085,362.0,2699.81970,4855.93572,-4.67585,0,1,0
457500.085,364.0,2699.19449,4855.93572,-4.66742,0,1,0
457500.085,366.0,2698.56943,4855.93572,-4.65914,0,1,0
457500.085,368.0,2697.94452,4855.93572,-4.65103,0,1,0
457500.085,370.0,2697.31974,4855.93572,-4.64306,0,1,0
457500.085,372.0,2696.69512,4855.93572,-4.63523,0,1,0
457500.085,374.0,2696.07063,4855.93572,-4.62754,0,1,0
457500.085,376.0,2695.44630,4855.93572,-4.61999,0,1,0
457500.085,378.0,2694.82210,4855.93572,-4.61257,0,1,0
457500.085,380.0,2694.19806,4855.93572,-4.60527,0,1,0
457500.085,382.0,2693.57415,4855.93572,-4.59809,0,1,0
457500.085,384.0,2692.95039,4855.93572,-4.59103,0,1,0
457500.085,386.0,2692.32678,4855.93572,-4.58408,0,1,0
457500.085,388.0,2691.70331,4855.93572,-4.57724,0,1,0
457500.085,390.0,2691.07998,4855.93572,-4.57051,0,1,0
457500.085,392.0,2690.45680,4855.93572,-4.56388,0,1,0
457500.085,394.0,2689.83376,4855.93572,-4.55734,0,1,0
457500.085,396.0,2689.21087,4855.93572,-4.55091,0,1,0
457500.085,398.0,2688.58812,4855.93572,-4.54457,0,1,0
457500.085,400.0,2687.96551,4855.93572,-4.53832,0,1,0
457500.085,402.0,2687.34305,4855.93572,-4.53216,0,1,0
457500.085,404.0,2686.72074,4855.93572,-4.52609,0,1,0
457500.085,406.0,2686.09856,4855.93572,-4.52010,0,1,0
457500.085,408.0,2685.47653,4855.93572,-4.51419,0,1,0
457500.085,410.0,2684.85465,4855.93572,-4.50836,0,1,0
457500.085,412.0,2684.23291,4855.93572,-4.50261,0,1,0
457500.085,414.0,2683.61131,4855.93572,-4.49693,0,1,0
457500.085,416.0,2682.98986,4855.93572,-4.49132,0,1,0
457500.085,418.0,2682.36855,4855.93572,-4.48579,0,1,0
